"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","GDP","TOT","USD_CAP","A","2021",106879.157958,
"IRL","GDP","TOT","USD_CAP","A","2022",128343.445998,
"ITA","GDP","TOT","USD_CAP","A","1970",3632.282231,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3867.714697,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4160.133212,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4669.018287,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5334.056969,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5672.336805,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6379.020487,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6919.411656,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7618.888337,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8717.441657,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9810.672065,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10814.99217,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11523.893561,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12110.862982,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12949.675671,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13729.024239,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14405.277893,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15231.140207,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16421.843506,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17630.654373,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18638.249886,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19545.586433,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20150.12707,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20439.351288,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21320.510106,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22395.619943,
"ITA","GDP","TOT","USD_CAP","A","1996",23058.967635,
"ITA","GDP","TOT","USD_CAP","A","1997",23875.770827,
"ITA","GDP","TOT","USD_CAP","A","1998",25021.680907,
"ITA","GDP","TOT","USD_CAP","A","1999",25602.386484,
"ITA","GDP","TOT","USD_CAP","A","2000",27077.647701,
"ITA","GDP","TOT","USD_CAP","A","2001",28036.302758,
"ITA","GDP","TOT","USD_CAP","A","2002",28721.076279,
"ITA","GDP","TOT","USD_CAP","A","2003",29154.663843,
"ITA","GDP","TOT","USD_CAP","A","2004",29481.853691,
"ITA","GDP","TOT","USD_CAP","A","2005",30028.488979,
"ITA","GDP","TOT","USD_CAP","A","2006",32309.294219,
"ITA","GDP","TOT","USD_CAP","A","2007",33960.788711,
"ITA","GDP","TOT","USD_CAP","A","2008",35292.601856,
"ITA","GDP","TOT","USD_CAP","A","2009",34335.925384,
"ITA","GDP","TOT","USD_CAP","A","2010",34838.135774,
"ITA","GDP","TOT","USD_CAP","A","2011",36203.328522,
"ITA","GDP","TOT","USD_CAP","A","2012",36091.373957,
"ITA","GDP","TOT","USD_CAP","A","2013",36267.925352,
"ITA","GDP","TOT","USD_CAP","A","2014",36475.976061,
"ITA","GDP","TOT","USD_CAP","A","2015",37206.331822,
"ITA","GDP","TOT","USD_CAP","A","2016",40267.222623,
"ITA","GDP","TOT","USD_CAP","A","2017",41951.466331,
"ITA","GDP","TOT","USD_CAP","A","2018",43427.663143,
"ITA","GDP","TOT","USD_CAP","A","2019",45799.741922,
"ITA","GDP","TOT","USD_CAP","A","2020",43144.404157,
"ITA","GDP","TOT","USD_CAP","A","2021",46686.423758,
"ITA","GDP","TOT","USD_CAP","A","2022",52461.180226,
"JPN","GDP","TOT","USD_CAP","A","1970",3348.832992,"E"
"JPN","GDP","TOT","USD_CAP","A","1971",3647.705468,"E"
"JPN","GDP","TOT","USD_CAP","A","1972",4069.992935,"E"
"JPN","GDP","TOT","USD_CAP","A","1973",4532.01302,"E"
"JPN","GDP","TOT","USD_CAP","A","1974",4812.870739,"E"
"JPN","GDP","TOT","USD_CAP","A","1975",5355.131154,"E"
"JPN","GDP","TOT","USD_CAP","A","1976",5809.31007,"E"
"JPN","GDP","TOT","USD_CAP","A","1977",6378.376732,"E"
"JPN","GDP","TOT","USD_CAP","A","1978",7121.897178,"E"
"JPN","GDP","TOT","USD_CAP","A","1979",8068.34118,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",8973.783444,"E"
"JPN","GDP","TOT","USD_CAP","A","1981",10168.273248,"E"
"JPN","GDP","TOT","USD_CAP","A","1982",11073.018179,"E"
"JPN","GDP","TOT","USD_CAP","A","1983",11843.838707,"E"
"JPN","GDP","TOT","USD_CAP","A","1984",12730.496373,"E"
"JPN","GDP","TOT","USD_CAP","A","1985",13725.849243,"E"
"JPN","GDP","TOT","USD_CAP","A","1986",14390.877358,"E"
"JPN","GDP","TOT","USD_CAP","A","1987",15359.194724,"E"
"JPN","GDP","TOT","USD_CAP","A","1988",16890.327305,"E"
"JPN","GDP","TOT","USD_CAP","A","1989",18348.322287,"E"
"JPN","GDP","TOT","USD_CAP","A","1990",19891.091581,"E"
"JPN","GDP","TOT","USD_CAP","A","1991",21204.240996,"E"
"JPN","GDP","TOT","USD_CAP","A","1992",21800.918468,"E"
"JPN","GDP","TOT","USD_CAP","A","1993",22149.219699,"E"
"JPN","GDP","TOT","USD_CAP","A","1994",22834.751706,
"JPN","GDP","TOT","USD_CAP","A","1995",23865.913636,
"JPN","GDP","TOT","USD_CAP","A","1996",25009.682085,
"JPN","GDP","TOT","USD_CAP","A","1997",25629.420659,
"JPN","GDP","TOT","USD_CAP","A","1998",25520.196541,
"JPN","GDP","TOT","USD_CAP","A","1999",25744.916581,
"JPN","GDP","TOT","USD_CAP","A","2000",27289.851934,
"JPN","GDP","TOT","USD_CAP","A","2001",27946.083138,
"JPN","GDP","TOT","USD_CAP","A","2002",28633.69892,
"JPN","GDP","TOT","USD_CAP","A","2003",29411.592882,
"JPN","GDP","TOT","USD_CAP","A","2004",30837.175423,
"JPN","GDP","TOT","USD_CAP","A","2005",32174.400107,
"JPN","GDP","TOT","USD_CAP","A","2006",33638.841255,
"JPN","GDP","TOT","USD_CAP","A","2007",35021.732224,
"JPN","GDP","TOT","USD_CAP","A","2008",35278.749846,
"JPN","GDP","TOT","USD_CAP","A","2009",33550.689549,
"JPN","GDP","TOT","USD_CAP","A","2010",35342.824721,
"JPN","GDP","TOT","USD_CAP","A","2011",36215.006272,
"JPN","GDP","TOT","USD_CAP","A","2012",37628.675989,
"JPN","GDP","TOT","USD_CAP","A","2013",39436.682585,
"JPN","GDP","TOT","USD_CAP","A","2014",39559.763471,
"JPN","GDP","TOT","USD_CAP","A","2015",40908.781547,
"JPN","GDP","TOT","USD_CAP","A","2016",40642.704531,
"JPN","GDP","TOT","USD_CAP","A","2017",41531.221619,
"JPN","GDP","TOT","USD_CAP","A","2018",42264.585123,
"JPN","GDP","TOT","USD_CAP","A","2019",42427.125075,
"JPN","GDP","TOT","USD_CAP","A","2020",41867.153393,
"JPN","GDP","TOT","USD_CAP","A","2021",42895.146536,
"KOR","GDP","TOT","USD_CAP","A","1970",600.506995,
"KOR","GDP","TOT","USD_CAP","A","1971",683.866885,
"KOR","GDP","TOT","USD_CAP","A","1972",750.698124,
"KOR","GDP","TOT","USD_CAP","A","1973",893.852097,
"KOR","GDP","TOT","USD_CAP","A","1974",1048.844987,
"KOR","GDP","TOT","USD_CAP","A","1975",1215.208903,
"KOR","GDP","TOT","USD_CAP","A","1976",1428.597512,
"KOR","GDP","TOT","USD_CAP","A","1977",1678.187382,
"KOR","GDP","TOT","USD_CAP","A","1978",1962.941483,
"KOR","GDP","TOT","USD_CAP","A","1979",2275.356423,
"KOR","GDP","TOT","USD_CAP","A","1980",2402.301405,
"KOR","GDP","TOT","USD_CAP","A","1981",2776.532293,
"KOR","GDP","TOT","USD_CAP","A","1982",3144.913567,
"KOR","GDP","TOT","USD_CAP","A","1983",3651.020351,
"KOR","GDP","TOT","USD_CAP","A","1984",4130.54515,
"KOR","GDP","TOT","USD_CAP","A","1985",4550.154481,
"KOR","GDP","TOT","USD_CAP","A","1986",5116.42119,
"KOR","GDP","TOT","USD_CAP","A","1987",5852.103004,
"KOR","GDP","TOT","USD_CAP","A","1988",6718.788433,
"KOR","GDP","TOT","USD_CAP","A","1989",7402.41363,
"KOR","GDP","TOT","USD_CAP","A","1990",8355.387935,
"KOR","GDP","TOT","USD_CAP","A","1991",9474.577826,
"KOR","GDP","TOT","USD_CAP","A","1992",10184.846816,
"KOR","GDP","TOT","USD_CAP","A","1993",11030.619105,
"KOR","GDP","TOT","USD_CAP","A","1994",12187.129391,
"KOR","GDP","TOT","USD_CAP","A","1995",13502.580041,
"KOR","GDP","TOT","USD_CAP","A","1996",14693.993279,
"KOR","GDP","TOT","USD_CAP","A","1997",15721.561966,
"KOR","GDP","TOT","USD_CAP","A","1998",14974.498788,
"KOR","GDP","TOT","USD_CAP","A","1999",16807.013023,
"KOR","GDP","TOT","USD_CAP","A","2000",18538.879306,
"KOR","GDP","TOT","USD_CAP","A","2001",19724.494236,
"KOR","GDP","TOT","USD_CAP","A","2002",21396.719189,
"KOR","GDP","TOT","USD_CAP","A","2003",22096.023078,
"KOR","GDP","TOT","USD_CAP","A","2004",23773.590825,
"KOR","GDP","TOT","USD_CAP","A","2005",25186.638103,
"KOR","GDP","TOT","USD_CAP","A","2006",26884.429402,
"KOR","GDP","TOT","USD_CAP","A","2007",29064.701966,
"KOR","GDP","TOT","USD_CAP","A","2008",29945.899216,
"KOR","GDP","TOT","USD_CAP","A","2009",29508.282758,
"KOR","GDP","TOT","USD_CAP","A","2010",31736.700156,
"KOR","GDP","TOT","USD_CAP","A","2011",32546.517725,
"KOR","GDP","TOT","USD_CAP","A","2012",33557.030447,
"KOR","GDP","TOT","USD_CAP","A","2013",34244.239492,
"KOR","GDP","TOT","USD_CAP","A","2014",35324.260296,
"KOR","GDP","TOT","USD_CAP","A","2015",37902.361018,
"KOR","GDP","TOT","USD_CAP","A","2016",39575.302078,
"KOR","GDP","TOT","USD_CAP","A","2017",40957.347064,
"KOR","GDP","TOT","USD_CAP","A","2018",43044.340145,
"KOR","GDP","TOT","USD_CAP","A","2019",43410.152957,
"KOR","GDP","TOT","USD_CAP","A","2020",44694.939796,
"KOR","GDP","TOT","USD_CAP","A","2021",46875.178673,"P"
"LUX","GDP","TOT","USD_CAP","A","1970",5483.882367,"E"
"LUX","GDP","TOT","USD_CAP","A","1971",5860.266834,"E"
"LUX","GDP","TOT","USD_CAP","A","1972",6438.007071,"E"
"LUX","GDP","TOT","USD_CAP","A","1973",7273.457581,"E"
"LUX","GDP","TOT","USD_CAP","A","1974",8154.911374,"E"
"LUX","GDP","TOT","USD_CAP","A","1975",8234.306248,"E"
"LUX","GDP","TOT","USD_CAP","A","1976",8863.201981,"E"
"LUX","GDP","TOT","USD_CAP","A","1977",9543.167534,"E"
"LUX","GDP","TOT","USD_CAP","A","1978",10613.037028,"E"
"LUX","GDP","TOT","USD_CAP","A","1979",11733.982928,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",12851.937882,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",13952.211146,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",14973.612993,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",16020.818713,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",17611.31287,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",18644.900197,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",20822.81367,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",22037.167702,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",24533.586389,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",27719.141565,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",29945.588916,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",33182.552087,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",34089.581306,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",35851.897825,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37470.56032,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",38264.055484,
"LUX","GDP","TOT","USD_CAP","A","1996",39698.631118,
"LUX","GDP","TOT","USD_CAP","A","1997",42445.028526,
"LUX","GDP","TOT","USD_CAP","A","1998",44216.958269,
"LUX","GDP","TOT","USD_CAP","A","1999",49744.96918,
"LUX","GDP","TOT","USD_CAP","A","2000",55042.757729,
"LUX","GDP","TOT","USD_CAP","A","2001",56093.167605,
"LUX","GDP","TOT","USD_CAP","A","2002",58513.393595,
"LUX","GDP","TOT","USD_CAP","A","2003",60115.443332,
"LUX","GDP","TOT","USD_CAP","A","2004",64634.098463,
"LUX","GDP","TOT","USD_CAP","A","2005",68707.781706,
"LUX","GDP","TOT","USD_CAP","A","2006",78825.366846,
"LUX","GDP","TOT","USD_CAP","A","2007",84995.47876,
"LUX","GDP","TOT","USD_CAP","A","2008",90863.784075,
"LUX","GDP","TOT","USD_CAP","A","2009",86800.873477,
"LUX","GDP","TOT","USD_CAP","A","2010",90252.977242,
"LUX","GDP","TOT","USD_CAP","A","2011",94278.922851,
"LUX","GDP","TOT","USD_CAP","A","2012",96535.745828,
"LUX","GDP","TOT","USD_CAP","A","2013",100561.366405,
"LUX","GDP","TOT","USD_CAP","A","2014",104917.945675,
"LUX","GDP","TOT","USD_CAP","A","2015",107898.304236,
"LUX","GDP","TOT","USD_CAP","A","2016",112955.470175,
"LUX","GDP","TOT","USD_CAP","A","2017",114862.528755,
"LUX","GDP","TOT","USD_CAP","A","2018",116334.724739,
"LUX","GDP","TOT","USD_CAP","A","2019",119253.372812,
"LUX","GDP","TOT","USD_CAP","A","2020",119882.982023,
"LUX","GDP","TOT","USD_CAP","A","2021",131311.164821,
"LUX","GDP","TOT","USD_CAP","A","2022",143394.130003,"P"
"MEX","GDP","TOT","USD_CAP","A","1970",1821.231807,"E"
"MEX","GDP","TOT","USD_CAP","A","1971",1927.274057,"E"
"MEX","GDP","TOT","USD_CAP","A","1972",2110.463843,"E"
"MEX","GDP","TOT","USD_CAP","A","1973",2335.347894,"E"
"MEX","GDP","TOT","USD_CAP","A","1974",2616.012156,"E"
"MEX","GDP","TOT","USD_CAP","A","1975",2926.660122,"E"
"MEX","GDP","TOT","USD_CAP","A","1976",3123.797478,"E"
"MEX","GDP","TOT","USD_CAP","A","1977",3333.352316,"E"
"MEX","GDP","TOT","USD_CAP","A","1978",3754.173258,"E"
"MEX","GDP","TOT","USD_CAP","A","1979",4315.112329,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4940.061065,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5747.034732,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5921.25591,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5757.16342,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",6045.235413,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",6273.769365,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",6033.887794,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",6171.62267,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",6340.201974,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6731.458394,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",7196.211257,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",7616.689733,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7938.419674,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8280.532735,
"MEX","GDP","TOT","USD_CAP","A","1994",8736.564824,
"MEX","GDP","TOT","USD_CAP","A","1995",8231.658739,
"MEX","GDP","TOT","USD_CAP","A","1996",8820.661494,
"MEX","GDP","TOT","USD_CAP","A","1997",9456.139259,
"MEX","GDP","TOT","USD_CAP","A","1998",9925.675065,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10870.092123,
"MEX","GDP","TOT","USD_CAP","A","2001",10937.137897,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11308.492366,
"MEX","GDP","TOT","USD_CAP","A","2004",11926.995989,
"MEX","GDP","TOT","USD_CAP","A","2005",12521.726831,
"MEX","GDP","TOT","USD_CAP","A","2006",13703.791516,
"MEX","GDP","TOT","USD_CAP","A","2007",14215.817736,
"MEX","GDP","TOT","USD_CAP","A","2008",14859.233988,
"MEX","GDP","TOT","USD_CAP","A","2009",14497.970039,
"MEX","GDP","TOT","USD_CAP","A","2010",15228.501123,
"MEX","GDP","TOT","USD_CAP","A","2011",16521.774435,
"MEX","GDP","TOT","USD_CAP","A","2012",17195.057014,
"MEX","GDP","TOT","USD_CAP","A","2013",17437.042083,
"MEX","GDP","TOT","USD_CAP","A","2014",18153.351036,
"MEX","GDP","TOT","USD_CAP","A","2015",18430.218897,
"MEX","GDP","TOT","USD_CAP","A","2016",19791.259772,
"MEX","GDP","TOT","USD_CAP","A","2017",20201.856549,
"MEX","GDP","TOT","USD_CAP","A","2018",20561.246895,
"MEX","GDP","TOT","USD_CAP","A","2019",20244.557477,
"MEX","GDP","TOT","USD_CAP","A","2020",18465.575374,"P"
"MEX","GDP","TOT","USD_CAP","A","2021",19438.782132,"P"
"NLD","GDP","TOT","USD_CAP","A","1969",4086.836185,"E"
"NLD","GDP","TOT","USD_CAP","A","1970",4419.517385,"E"
"NLD","GDP","TOT","USD_CAP","A","1971",4785.167958,"E"
"NLD","GDP","TOT","USD_CAP","A","1972",5064.9373,"E"
"NLD","GDP","TOT","USD_CAP","A","1973",5606.093215,"E"
"NLD","GDP","TOT","USD_CAP","A","1974",6321.237514,"E"
"NLD","GDP","TOT","USD_CAP","A","1975",6856.015561,"E"
"NLD","GDP","TOT","USD_CAP","A","1976",7517.448484,"E"
"NLD","GDP","TOT","USD_CAP","A","1977",8089.192591,"E"
"NLD","GDP","TOT","USD_CAP","A","1978",8807.215863,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9664.890443,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10792.844098,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11640.051293,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",12150.422595,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12837.457864,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13655.544285,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14386.040395,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",15002.962993,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15567.206886,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16562.497038,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17868.497927,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",19182.315932,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",20151.569686,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20805.037656,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21413.706604,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22385.36949,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23446.992702,
"NLD","GDP","TOT","USD_CAP","A","1996",24516.321498,
"NLD","GDP","TOT","USD_CAP","A","1997",26016.402029,
"NLD","GDP","TOT","USD_CAP","A","1998",27709.973769,
"NLD","GDP","TOT","USD_CAP","A","1999",29268.685491,
"NLD","GDP","TOT","USD_CAP","A","2000",31875.989055,
"NLD","GDP","TOT","USD_CAP","A","2001",33186.914167,
"NLD","GDP","TOT","USD_CAP","A","2002",34447.053372,
"NLD","GDP","TOT","USD_CAP","A","2003",34151.984046,
"NLD","GDP","TOT","USD_CAP","A","2004",35809.49984,
"NLD","GDP","TOT","USD_CAP","A","2005",37625.252435,
"NLD","GDP","TOT","USD_CAP","A","2006",41011.393578,
"NLD","GDP","TOT","USD_CAP","A","2007",43943.909747,
"NLD","GDP","TOT","USD_CAP","A","2008",46419.042594,
"NLD","GDP","TOT","USD_CAP","A","2009",44558.440255,
"NLD","GDP","TOT","USD_CAP","A","2010",45042.666206,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47271.968226,
"NLD","GDP","TOT","USD_CAP","A","2013",49242.786711,
"NLD","GDP","TOT","USD_CAP","A","2014",49233.230349,
"NLD","GDP","TOT","USD_CAP","A","2015",50288.352815,
"NLD","GDP","TOT","USD_CAP","A","2016",52289.404292,
"NLD","GDP","TOT","USD_CAP","A","2017",55089.58143,
"NLD","GDP","TOT","USD_CAP","A","2018",57825.399708,
"NLD","GDP","TOT","USD_CAP","A","2019",60207.9957,
"NLD","GDP","TOT","USD_CAP","A","2020",59821.266235,"P"
"NLD","GDP","TOT","USD_CAP","A","2021",63434.793385,"P"
"NLD","GDP","TOT","USD_CAP","A","2022",71093.861753,"P"
"NZL","GDP","TOT","USD_CAP","A","1970",3908.441216,"E"
"NZL","GDP","TOT","USD_CAP","A","1971",4287.951617,
"NZL","GDP","TOT","USD_CAP","A","1972",4698.230474,
"NZL","GDP","TOT","USD_CAP","A","1973",5060.832064,
"NZL","GDP","TOT","USD_CAP","A","1974",5655.977355,
"NZL","GDP","TOT","USD_CAP","A","1975",6267.234985,
"NZL","GDP","TOT","USD_CAP","A","1976",6516.579696,
"NZL","GDP","TOT","USD_CAP","A","1977",6443.475875,
"NZL","GDP","TOT","USD_CAP","A","1978",7218.04714,
"NZL","GDP","TOT","USD_CAP","A","1979",7634.775479,
"NZL","GDP","TOT","USD_CAP","A","1980",8413.261719,
"NZL","GDP","TOT","USD_CAP","A","1981",9404.359471,
"NZL","GDP","TOT","USD_CAP","A","1982",10401.915157,
"NZL","GDP","TOT","USD_CAP","A","1983",11167.009742,
"NZL","GDP","TOT","USD_CAP","A","1984",12249.190764,
"NZL","GDP","TOT","USD_CAP","A","1985",12593.25402,
"NZL","GDP","TOT","USD_CAP","A","1986",13197.633841,
"NZL","GDP","TOT","USD_CAP","A","1987",13329.314198,
"NZL","GDP","TOT","USD_CAP","A","1988",13828.910124,
"NZL","GDP","TOT","USD_CAP","A","1989",14410.0046,
"NZL","GDP","TOT","USD_CAP","A","1990",14654.017953,
"NZL","GDP","TOT","USD_CAP","A","1991",14485.712105,
"NZL","GDP","TOT","USD_CAP","A","1992",14852.905689,
"NZL","GDP","TOT","USD_CAP","A","1993",15847.195896,
"NZL","GDP","TOT","USD_CAP","A","1994",16979.530269,
"NZL","GDP","TOT","USD_CAP","A","1995",17794.738286,
"NZL","GDP","TOT","USD_CAP","A","1996",18361.651551,
"NZL","GDP","TOT","USD_CAP","A","1997",19070.601713,
"NZL","GDP","TOT","USD_CAP","A","1998",19284.721024,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.595625,
"NZL","GDP","TOT","USD_CAP","A","2000",21459.17077,
"NZL","GDP","TOT","USD_CAP","A","2001",22416.669949,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23885.100687,
"NZL","GDP","TOT","USD_CAP","A","2004",25018.845662,
"NZL","GDP","TOT","USD_CAP","A","2005",25590.127446,
"NZL","GDP","TOT","USD_CAP","A","2006",27652.794356,
"NZL","GDP","TOT","USD_CAP","A","2007",29252.862789,
"NZL","GDP","TOT","USD_CAP","A","2008",29748.931565,
"NZL","GDP","TOT","USD_CAP","A","2009",30570.163361,
"NZL","GDP","TOT","USD_CAP","A","2010",31138.14575,
"NZL","GDP","TOT","USD_CAP","A","2011",32638.103325,
"NZL","GDP","TOT","USD_CAP","A","2012",32916.91304,
"NZL","GDP","TOT","USD_CAP","A","2013",36084.865782,
"NZL","GDP","TOT","USD_CAP","A","2014",37084.794142,
"NZL","GDP","TOT","USD_CAP","A","2015",37246.951138,
"NZL","GDP","TOT","USD_CAP","A","2016",39696.946073,
"NZL","GDP","TOT","USD_CAP","A","2017",42008.211082,
"NZL","GDP","TOT","USD_CAP","A","2018",42334.17358,
"NZL","GDP","TOT","USD_CAP","A","2019",45620.118286,
"NZL","GDP","TOT","USD_CAP","A","2020",45417.069698,
"NZL","GDP","TOT","USD_CAP","A","2021",47341.78373,"E"
"NOR","GDP","TOT","USD_CAP","A","1970",3364.907466,
"NOR","GDP","TOT","USD_CAP","A","1971",3710.224462,
"NOR","GDP","TOT","USD_CAP","A","1972",4045.837204,
"NOR","GDP","TOT","USD_CAP","A","1973",4429.454813,
"NOR","GDP","TOT","USD_CAP","A","1974",4987.195104,
"NOR","GDP","TOT","USD_CAP","A","1975",5687.587065,
"NOR","GDP","TOT","USD_CAP","A","1976",6320.195221,
"NOR","GDP","TOT","USD_CAP","A","1977",6962.795809,
"NOR","GDP","TOT","USD_CAP","A","1978",7710.398549,
"NOR","GDP","TOT","USD_CAP","A","1979",8685.248568,
"NOR","GDP","TOT","USD_CAP","A","1980",9870.513797,
"NOR","GDP","TOT","USD_CAP","A","1981",10939.685912,
"NOR","GDP","TOT","USD_CAP","A","1982",11600.462028,
"NOR","GDP","TOT","USD_CAP","A","1983",12494.294986,
"NOR","GDP","TOT","USD_CAP","A","1984",13688.743558,
"NOR","GDP","TOT","USD_CAP","A","1985",14859.215091,
"NOR","GDP","TOT","USD_CAP","A","1986",15718.200166,
"NOR","GDP","TOT","USD_CAP","A","1987",16311.028723,
"NOR","GDP","TOT","USD_CAP","A","1988",16755.267282,
"NOR","GDP","TOT","USD_CAP","A","1989",17517.997269,
"NOR","GDP","TOT","USD_CAP","A","1990",18463.770868,
"NOR","GDP","TOT","USD_CAP","A","1991",19579.980985,
"NOR","GDP","TOT","USD_CAP","A","1992",20625.871588,
"NOR","GDP","TOT","USD_CAP","A","1993",21584.591102,
"NOR","GDP","TOT","USD_CAP","A","1994",23026.472633,
"NOR","GDP","TOT","USD_CAP","A","1995",24362.694577,
"NOR","GDP","TOT","USD_CAP","A","1996",26827.754488,
"NOR","GDP","TOT","USD_CAP","A","1997",28609.607256,
"NOR","GDP","TOT","USD_CAP","A","1998",28202.236134,
"NOR","GDP","TOT","USD_CAP","A","1999",30573.137341,
"NOR","GDP","TOT","USD_CAP","A","2000",36988.65878,
"NOR","GDP","TOT","USD_CAP","A","2001",37827.470761,
"NOR","GDP","TOT","USD_CAP","A","2002",38057.575494,
"NOR","GDP","TOT","USD_CAP","A","2003",38683.295646,
"NOR","GDP","TOT","USD_CAP","A","2004",42671.129526,
"NOR","GDP","TOT","USD_CAP","A","2005",47969.885364,
"NOR","GDP","TOT","USD_CAP","A","2006",54362.236354,
"NOR","GDP","TOT","USD_CAP","A","2007",56177.479845,
"NOR","GDP","TOT","USD_CAP","A","2008",62075.513764,
"NOR","GDP","TOT","USD_CAP","A","2009",55617.679797,
"NOR","GDP","TOT","USD_CAP","A","2010",58229.713025,
"NOR","GDP","TOT","USD_CAP","A","2011",62461.20278,
"NOR","GDP","TOT","USD_CAP","A","2012",65768.753269,
"NOR","GDP","TOT","USD_CAP","A","2013",67372.928181,
"NOR","GDP","TOT","USD_CAP","A","2014",66335.459647,
"NOR","GDP","TOT","USD_CAP","A","2015",60721.583813,
"NOR","GDP","TOT","USD_CAP","A","2016",59263.430471,
"NOR","GDP","TOT","USD_CAP","A","2017",64589.163172,
"NOR","GDP","TOT","USD_CAP","A","2018",70252.735449,
"NOR","GDP","TOT","USD_CAP","A","2019",69915.01766,
"NOR","GDP","TOT","USD_CAP","A","2020",65135.920669,
"NOR","GDP","TOT","USD_CAP","A","2021",81871.642989,
"NOR","GDP","TOT","USD_CAP","A","2022",95026.796239,
